"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @justjohnPatriot: Ouch! Australian Broadcaster Shares Some Reality For #ClimateStrike Students https://t.co/vmFqrSPXXG #realDonaldTrump…",FALSE,0,NA,2019-09-23 01:38:47,FALSE,NA,"1175947585712005122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pal3Z",213,TRUE,FALSE,NA,NA
"#MichelleObama admits #BarackObama’s home country is Kenya.
#realDonaldTrump #Democrats  https://t.co/qJufnb6Oqa",FALSE,0,NA,2019-09-23 01:38:46,FALSE,NA,"1175947581542846464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheTruthSekr",0,FALSE,FALSE,NA,NA
"#UNGA #UNSC #Silent on #HongKong #HongKongProtests Time to #BoycottUNGA in #Newyork #cdnpoli #realdonaldtrump… https://t.co/WvdwosZOJp",FALSE,0,NA,2019-09-23 01:38:36,TRUE,NA,"1175947541717774336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","indiawestcanad1",0,FALSE,FALSE,NA,NA
"RT @TomHunt27041741: The #S386 bill in senate will ruin millions of jobs for Americans in decades to come!

#realDonaldTrump you are the on…",FALSE,0,NA,2019-09-23 01:38:25,FALSE,NA,"1175947495144189952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RosterJohn",268,TRUE,FALSE,NA,NA
"RT @TomHunt27041741: The #S386 bill in senate will ruin millions of jobs for Americans in decades to come!

#realDonaldTrump you are the on…",FALSE,0,NA,2019-09-23 01:35:53,FALSE,NA,"1175946855445860354",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tony98522350",268,TRUE,FALSE,NA,NA
"RT @justjohnPatriot: Ouch! Australian Broadcaster Shares Some Reality For #ClimateStrike Students https://t.co/vmFqrSPXXG #realDonaldTrump…",FALSE,0,NA,2019-09-23 01:35:36,FALSE,NA,"1175946785338081281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","queenbishop002",213,TRUE,FALSE,NA,NA
"Trump’s takeover of GOP leads many House Republicans to head for exits. Good Bye and Good Riddance !… https://t.co/SSBWIW24pB",FALSE,0,NA,2019-09-23 01:35:19,TRUE,NA,"1175946714542481409",NA,"<a href=""https://github.com/mariotaku/twidere/"" rel=""nofollow"">Twidere for Android #7</a>","Conserve1st",0,FALSE,FALSE,NA,NA
"RT @MajNS19: #ModiAtG7 @realDonaldTrump #PromisesMadePromisesKept #DonaldTrump2.0 #AbkiBarPhirTrumpSarkar Americans it's time to reward urs…",FALSE,0,NA,2019-09-23 01:35:14,FALSE,NA,"1175946692689944578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MajNS19",1,TRUE,FALSE,NA,NA
"Ouch! Australian Broadcaster Shares Some Reality For #ClimateStrike Students https://t.co/vmFqrSPXXG… https://t.co/qidaWtNkZG",FALSE,215,NA,2019-09-23 01:33:33,TRUE,NA,"1175946271510523909",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justjohnPatriot",213,FALSE,FALSE,NA,NA
"Now it's a time to fight with terrorism on front foot..and its won't done by 2 countries afford its require all nat… https://t.co/RFbvjQFaiK",FALSE,1,NA,2019-09-23 01:30:43,TRUE,NA,"1175945555932938250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArvindS85497007",0,FALSE,FALSE,NA,NA
"TV Worldwide has just announced the launch of Venture Capital TV
https://t.co/xLeTRgP7QG  #ad #wsj #nytimes… https://t.co/wlRUnaLOaz",FALSE,0,NA,2019-09-23 01:30:01,TRUE,NA,"1175945381542354944",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","aheadsocially",0,FALSE,FALSE,NA,NA
"RT @TeddiZaps2: Trump is loved all over the world...
He is the greatest leader the world has ever seen !

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020 #Amer…",FALSE,0,NA,2019-09-23 01:29:28,FALSE,NA,"1175945241855217664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jusklntym",9,TRUE,FALSE,NA,NA
"#thankyoumodi #realDonaldTrump @ #HowdyMody https://t.co/96FvVoEOYe",FALSE,0,NA,2019-09-23 01:28:48,FALSE,NA,"1175945073113980928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","indiawestcanad1",0,FALSE,FALSE,NA,NA
"Saudi Arabia won’t attack Iran

But it will pay CORRUPT #realDonaldTrump to send in The American People's Military… https://t.co/Z4r823CEZ9",FALSE,0,NA,2019-09-23 01:28:07,TRUE,NA,"1175944903332962304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeffreymmiller",0,FALSE,FALSE,NA,NA
"Mentally Unstable Dictator #realDonaldTrump acknowledges he demanded Ukraine subvert 2020 American Election and the… https://t.co/TYKKOmkbvh",FALSE,0,NA,2019-09-23 01:24:09,TRUE,NA,"1175943903704494080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeffreymmiller",0,FALSE,FALSE,NA,NA
"RT @TeddiZaps2: @LoriinUtah @POTUS Trump did this (it was a strategy)...

..with Biden out of race, it will be one of the far left candidat…",FALSE,0,NA,2019-09-23 01:24:01,FALSE,NA,"1175943869806063616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","joynorthga",4,TRUE,FALSE,NA,NA
"RT @TeddiZaps2: @LoriinUtah @POTUS Trump did this (it was a strategy)...

..with Biden out of race, it will be one of the far left candidat…",FALSE,0,NA,2019-09-23 01:23:25,FALSE,NA,"1175943721587630081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoriinUtah",4,TRUE,FALSE,NA,NA
"RT @TeddiZaps2: Trump is loved all over the world...
He is the greatest leader the world has ever seen !

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020 #Amer…",FALSE,0,NA,2019-09-23 01:22:16,FALSE,NA,"1175943429286764544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sjoy7997",9,TRUE,FALSE,NA,NA
"RT @PsychoMetalHed: Guess what, Robert Francis...

Beto compares AR-15 to bazooka in unintended support of 2A https://t.co/KqInjSzCge #real…",FALSE,0,NA,2019-09-23 01:21:14,FALSE,NA,"1175943172414791680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sasky1959",54,TRUE,FALSE,NA,NA
"RT @TomHunt27041741: The #S386 bill in senate will ruin millions of jobs for Americans in decades to come!

#realDonaldTrump you are the on…",FALSE,0,NA,2019-09-23 01:20:17,FALSE,NA,"1175942931397652480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SRCD2",268,TRUE,FALSE,NA,NA
"RT @TeddiZaps2: @realDonaldTrump 50,000 to see Trump/Modi !
Leftist Dems must be scared to death...

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020 #America #…",FALSE,0,NA,2019-09-23 01:19:44,FALSE,NA,"1175942794809970689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jimservative",4,TRUE,FALSE,NA,NA
"RT @TeddiZaps2: Trump is loved all over the world...
He is the greatest leader the world has ever seen !

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020 #Amer…",FALSE,0,NA,2019-09-23 01:19:21,FALSE,NA,"1175942695484674049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jiboyv",9,TRUE,FALSE,NA,NA
"RT @IronSharpensIr4: <U+2694><U+FE0F><U+0001F4AA><U+0001F3FC><U+0001F1FA><U+0001F1F8><U+0001F6A8><U+0001F6A8><U+0001F440><U+0001F442><U+0001F6A8><U+0001F6A8><U+0001F1FA><U+0001F1F8><U+0001F4AA><U+0001F3FC><U+2694><U+FE0F> Coming to a corner near you, this video has been banned by YouTube and Facebook probably a couple m…",FALSE,0,NA,2019-09-23 01:17:45,FALSE,NA,"1175942295486717954",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ProudlyWeHail",35,TRUE,FALSE,NA,NA
"RT @TeddiZaps2: Trump is loved all over the world...
He is the greatest leader the world has ever seen !

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020 #Amer…",FALSE,0,NA,2019-09-23 01:16:45,FALSE,NA,"1175942040519151616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sue85162237",9,TRUE,FALSE,NA,NA
"RT @TomHunt27041741: The #S386 bill in senate will ruin millions of jobs for Americans in decades to come!

#realDonaldTrump you are the on…",FALSE,0,NA,2019-09-23 01:15:28,FALSE,NA,"1175941717348016132",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CycloneLLi7",268,TRUE,FALSE,NA,NA
"RT @GennaSuraci: #realDonaldTrump tried to get #Ukranian pres. to investigate #Biden   It's time to #ImpeachTrumpNow. #Marchtoimpeach #demo…",FALSE,0,NA,2019-09-23 01:15:11,FALSE,NA,"1175941646980194304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GennaSuraci",1,TRUE,FALSE,NA,NA
"RT @TeddiZaps2: Trump is loved all over the world...
He is the greatest leader the world has ever seen !

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020 #Amer…",FALSE,0,NA,2019-09-23 01:15:03,FALSE,NA,"1175941615678099456",NA,"<a href=""http://stopmadness.com/"" rel=""nofollow"">StopMadness2</a>","ImmoralReport",9,TRUE,FALSE,NA,NA
"@dr0lst0n @KathyMerry2 Putin played #realDonaldTrump to advance Russia at the expense of the US.",FALSE,1,"dr0lst0n",2019-09-23 01:14:52,FALSE,"1175861065923477505","1175941568357756929","18650281","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cedricsremark",0,FALSE,FALSE,NA,NA
"RT @TeddiZaps2: @realDonaldTrump 50,000 to see Trump/Modi !
Leftist Dems must be scared to death...

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020 #America #…",FALSE,0,NA,2019-09-23 01:14:45,FALSE,NA,"1175941540629270529",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wavetossed",4,TRUE,FALSE,NA,NA
"Trump is loved all over the world...
He is the greatest leader the world has ever seen !

<U+0001F1FA><U+0001F1F2> #AmericaFirst… https://t.co/YcTSl7VnDZ",FALSE,9,NA,2019-09-23 01:14:40,TRUE,NA,"1175941517506174977",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TeddiZaps2",9,FALSE,FALSE,NA,NA
"RT @TeddiZaps2: @realDonaldTrump 50,000 to see Trump/Modi !
Leftist Dems must be scared to death...

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020 #America #…",FALSE,0,NA,2019-09-23 01:13:47,FALSE,NA,"1175941297095532546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tomsuz7",4,TRUE,FALSE,NA,NA
"RT @TeddiZaps2: @realDonaldTrump 50,000 to see Trump/Modi !
Leftist Dems must be scared to death...

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020 #America #…",FALSE,0,NA,2019-09-23 01:13:36,FALSE,NA,"1175941248353521666",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","carraybb",4,TRUE,FALSE,NA,NA
"@realDonaldTrump 50,000 to see Trump/Modi !
Leftist Dems must be scared to death...

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020… https://t.co/pp0gelDcG2",FALSE,6,"realDonaldTrump",2019-09-23 01:12:48,TRUE,"1175848677145042944","1175941046221582336","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TeddiZaps2",4,FALSE,FALSE,NA,NA
"RT @TeddiZaps2: @LoriinUtah @POTUS Trump did this (it was a strategy)...

..with Biden out of race, it will be one of the far left candidat…",FALSE,0,NA,2019-09-23 01:10:01,FALSE,NA,"1175940349853884416",NA,"<a href=""http://stopmadness.com/"" rel=""nofollow"">StopMadness2</a>","ImmoralReport",4,TRUE,FALSE,NA,NA
"RT @FreakCountry76: Worth watching every minute - remarkable - largest crowd for foreign leader in US aside from #Pope - and they LOVE #POT…",FALSE,0,NA,2019-09-23 01:09:56,FALSE,NA,"1175940326885924869",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HellShow2019",2,TRUE,FALSE,NA,NA
"#vapeban #vaping #vapingsaveslives #vapingsavedmylife #vapeban #vaping #vapingsaveslives #vapingsavedmylife… https://t.co/F9wjYJDoBz",FALSE,3,NA,2019-09-23 01:08:30,TRUE,NA,"1175939965471088640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoePfeffer3",1,FALSE,FALSE,NA,NA
"@LoriinUtah @POTUS Trump did this (it was a strategy)...

..with Biden out of race, it will be one of the far left… https://t.co/tCaQHbO7N8",FALSE,8,"LoriinUtah",2019-09-23 01:08:22,TRUE,"1175938979398483968","1175939934013857792","298633547","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TeddiZaps2",4,FALSE,FALSE,NA,NA
"RT @TomHunt27041741: The #S386 bill in senate will ruin millions of jobs for Americans in decades to come!

#realDonaldTrump you are the on…",FALSE,0,NA,2019-09-23 01:06:54,FALSE,NA,"1175939565108047872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realSafoora",268,TRUE,FALSE,NA,NA
"Worth watching every minute - remarkable - largest crowd for foreign leader in US aside from #Pope - and they LOVE… https://t.co/WEK8PmRlaz",FALSE,1,NA,2019-09-23 01:06:11,TRUE,NA,"1175939384895397889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FreakCountry76",2,FALSE,FALSE,NA,NA
"RT @TomHunt27041741: The #S386 bill in senate will ruin millions of jobs for Americans in decades to come!

#realDonaldTrump you are the on…",FALSE,0,NA,2019-09-23 01:04:27,FALSE,NA,"1175938948016721920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PeterMa10543413",268,TRUE,FALSE,NA,NA
"RT @TomHunt27041741: The #S386 bill in senate will ruin millions of jobs for Americans in decades to come!

#realDonaldTrump you are the on…",FALSE,0,NA,2019-09-23 00:58:28,FALSE,NA,"1175937443180285954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BryantT53212261",268,TRUE,FALSE,NA,NA
"RT @andy_burning: @catmartini53 Make sure everyone knows the details of TRUMPS SAVAGE RAPE OF A CHILD! @WhiteHouse @Melaniatrump #erictrump…",FALSE,0,NA,2019-09-23 00:58:11,FALSE,NA,"1175937371537313792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1MikeGulley",324,TRUE,FALSE,NA,NA
"RT @TomHunt27041741: The #S386 bill in senate will ruin millions of jobs for Americans in decades to come!

#realDonaldTrump you are the on…",FALSE,0,NA,2019-09-23 00:56:04,FALSE,NA,"1175936835643682816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skplovegy",268,TRUE,FALSE,NA,NA
"RT @PsychoMetalHed: Guess what, Robert Francis...

Beto compares AR-15 to bazooka in unintended support of 2A https://t.co/KqInjSzCge #real…",FALSE,0,NA,2019-09-23 00:54:24,FALSE,NA,"1175936415873589248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PMistress2020",54,TRUE,FALSE,NA,NA
"RT @andy_burning: @catmartini53 Make sure everyone knows the details of TRUMPS SAVAGE RAPE OF A CHILD! @WhiteHouse @Melaniatrump #erictrump…",FALSE,0,NA,2019-09-23 00:53:08,FALSE,NA,"1175936098704535552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aidz_okie2112",324,TRUE,FALSE,NA,NA
"95% of Americans ‘Troubled’ By Current State Of Media https://t.co/yDzXMmDvR8 #realDonaldTrump via @freedomoutpost… https://t.co/7wv6GbDlx0",FALSE,2,NA,2019-09-23 00:52:52,TRUE,NA,"1175936031935389698",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Paradox3DG",1,FALSE,FALSE,NA,NA
"#realDonaldTrump aka #potus https://t.co/WLipCWZYnz",FALSE,0,NA,2019-09-23 00:52:46,FALSE,NA,"1175936007256104960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pugsley_Denton",0,FALSE,FALSE,NA,NA
"#HowdyModi #NarendraModi #realDonaldTrump #Houston #Texas @PMOIndia https://t.co/fUUqIXuAwb",FALSE,0,NA,2019-09-23 00:51:00,FALSE,NA,"1175935560352878592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashpandeyprinsu",0,FALSE,FALSE,NA,NA
"RT @andy_burning: @catmartini53 Make sure everyone knows the details of TRUMPS SAVAGE RAPE OF A CHILD! @WhiteHouse @Melaniatrump #erictrump…",FALSE,0,NA,2019-09-23 00:47:54,FALSE,NA,"1175934779969159168",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","stonesister7",324,TRUE,FALSE,NA,NA
"<U+0926><U+0941><U+0915><U+093E><U+0928> <U+092A><U+0930> <U+092A><U+0921><U+0947> #<U+0915><U+092C><U+093E><U+0921><U+093C> #<U+091C><U+0939><U+0930> <U+0915><U+094B> <U+0905><U+092E><U+0943><U+0924> <U+0915><U+0947> <U+092D><U+093E><U+0935> <U+0916><U+0930><U+0940><U+0926><U+0928><U+0947> <U+0906><U+090F> <U+0917><U+094D><U+0930><U+093E><U+0939><U+0915> <U+0915><U+094B> <U+0915><U+094B><U+0908> <U+091F><U+0942><U+091A><U+093F><U+092F><U+093E> <U+0939><U+0940> <U+0917><U+0930><U+093F><U+092F><U+093E><U+090F><U+0917><U+093E> <U+0927><U+092E><U+0915><U+093E><U+090F><U+0917><U+093E> <U+092D><U+0917><U+093E><U+090F><U+0917><U+093E><U+0001F60E>
#<U+091A><U+093E><U+092F><U+0947><U+0935><U+093E><U+0932><U+093E>… https://t.co/qNiNSxxO0c",FALSE,3,NA,2019-09-23 00:40:56,TRUE,NA,"1175933029606481925",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","deepakktalwar",1,FALSE,FALSE,NA,NA
"RT @TeddiZaps2: Lock Her Ass Up !!!!!!!!!!!

<U+0001F1FA><U+0001F1F2> #AmericaFirst #Trump2020 #America #Trump #MAGA #KAG #NRA #Walkaway #BuildTheWall #DrainTheS…",FALSE,0,NA,2019-09-23 00:38:58,FALSE,NA,"1175932533881626624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Scapmichelle",1,TRUE,FALSE,NA,NA
"RT @TeddiZaps2: WTF is wrong with these effing schools !!! <U+0001F621>

Let's get the info and call the eff out of them
They need to be sued into obl…",FALSE,0,NA,2019-09-23 00:38:47,FALSE,NA,"1175932488469884928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Scapmichelle",5,TRUE,FALSE,NA,NA
"@unstoppable8672 @PedroMCasals Pero que está haciendo el #PLD con nuestro país? #RealDonaldTrump, ayúdanos!!!",FALSE,1,"unstoppable8672",2019-09-23 00:36:16,FALSE,"1175908131982991361","1175931856413478913","228556751","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Padilla_Cury",1,FALSE,FALSE,NA,NA
"95% of Americans ‘Troubled’ By Current State Of Media https://t.co/2T3E7qkxXg #realDonaldTrump via @freedomoutpost",FALSE,0,NA,2019-09-23 00:35:26,FALSE,NA,"1175931645976666112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dcal4570",0,FALSE,FALSE,NA,NA
"@madamgovnr @realDonaldTrump C'mon, #ELGROPO &amp; do your famous ""witch hunt"" chant! 
I think that America is loving t… https://t.co/vrzMvzitvD",FALSE,0,"madamgovnr",2019-09-23 00:32:31,TRUE,"1175926180937195523","1175930910220279808","45154269","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ridovem",0,FALSE,FALSE,NA,NA
"RT @PsychoMetalHed: Guess what, Robert Francis...

Beto compares AR-15 to bazooka in unintended support of 2A https://t.co/KqInjSzCge #real…",FALSE,0,NA,2019-09-23 00:31:27,FALSE,NA,"1175930642741235712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Warrior417",54,TRUE,FALSE,NA,NA
"<U+0647><U+0645> <U+0645><U+06CC><U+0647><U+0646><U+0627><U+0646><U+060C>
<U+062E><U+0627><U+0645><U+0646><U+0647> <U+0627><U+06CC> <U+062C><U+0646><U+0627><U+06CC><U+062A><U+06A9><U+0627><U+0631> <U+062A><U+0635><U+0648><U+0631> <U+0645><U+06CC> <U+06A9><U+0646><U+0647> <U+06A9><U+0647> <U+0628><U+0627> <U+062C><U+0646><U+06AF><U+200C> <U+0646><U+06CC><U+0627><U+0628><U+062A><U+06CC>  <U+0628><U+0647> <U+062F><U+0633><U+062A> <U+062D><U+0648><U+062B><U+06CC> <U+0647><U+0627><U+060C> <U+062D><U+0645><U+0627><U+0633><U+060C> <U+0637><U+0627><U+0644><U+0628><U+0627><U+0646><U+060C> <U+062D><U+0634><U+062F> <U+0627><U+0644><U+0634><U+0639><U+0628><U+06CC><U+060C> <U+0648> <U+062D><U+0632><U+0628> <U+0627><U+0644><U+0644><U+0647><U+0654> <U+0644>… https://t.co/2CvT9iUqp5",FALSE,26,NA,2019-09-23 00:22:49,TRUE,NA,"1175928471459192833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SiamackShojai",0,FALSE,FALSE,NA,NA
"News Outsource your Holiday Marketing Now with https://t.co/qmI9LYPl7z #ad #wsj #nytimes #reuters #bloomberg… https://t.co/tqBbRU2TkS",FALSE,0,NA,2019-09-23 00:22:01,TRUE,NA,"1175928269021110273",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","socialmeto",0,FALSE,FALSE,NA,NA
"What if the time has come: so that its no longer about choosing to show you are against the tyranny of the… https://t.co/TqYYEW6E3O",FALSE,0,NA,2019-09-23 00:21:03,TRUE,NA,"1175928026204397569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MonishaMittal",0,FALSE,FALSE,NA,NA
"RT @eurostarasia: #India #USA #business #partnership is a realistic approach for both countries #mutualgrowth based on #mutualrespect. #Nar…",FALSE,0,NA,2019-09-23 00:19:22,FALSE,NA,"1175927599371030529",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","108Shree",2,TRUE,FALSE,NA,NA
"Video: Top 20 Countries With The Highest Immigrant Population https://t.co/3OZFZho2lT #realDonaldTrump #MAGA… https://t.co/tsp3fruPd7",FALSE,0,NA,2019-09-23 00:17:56,TRUE,NA,"1175927239998877696",NA,"<a href=""https://github.com/mariotaku/twidere/"" rel=""nofollow"">Twidere for Android #7</a>","Conserve1st",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: Just leaving the Great State of Ohio for New York and a few big days at the Unit… https://t.co/visrHSLEgF",FALSE,0,NA,2019-09-23 00:16:39,TRUE,NA,"1175926916605534209",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: ..Breaking News: The Ukrainian Government just said they weren’t pressured at al… https://t.co/pAwvFb3qqE",FALSE,0,NA,2019-09-23 00:16:38,TRUE,NA,"1175926914764156928",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: Now the Fake News Media says I “pressured the Ukrainian President at least 8 tim… https://t.co/UnypGIxK4H",FALSE,0,NA,2019-09-23 00:16:38,TRUE,NA,"1175926911790407681",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"RT @eurostarasia: #India #USA #business #partnership is a realistic approach for both countries #mutualgrowth based on #mutualrespect. #Nar…",FALSE,0,NA,2019-09-23 00:16:11,FALSE,NA,"1175926800700116992",NA,"<a href=""https://twitter.com/HinduNatl"" rel=""nofollow"">Hindu Nationalist RT app</a>","HinduNatl",2,TRUE,FALSE,NA,NA
"#realDonaldTrump wants us to support Saudi Arabia who murdered a journalist to support their evil goals. Tell #realDonaldTrump no. Just no.",FALSE,0,NA,2019-09-23 00:16:04,FALSE,NA,"1175926771826536458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OBrienMB_NY",0,FALSE,FALSE,NA,NA
"#India #USA #business #partnership is a realistic approach for both countries #mutualgrowth based on #mutualrespect… https://t.co/f8OHJp5Jg5",FALSE,0,NA,2019-09-23 00:16:00,TRUE,NA,"1175926755464335360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eurostarasia",0,FALSE,FALSE,NA,NA
"RT @eurostarasia: #India #USA #business #partnership is a realistic approach for both countries #mutualgrowth based on #mutualrespect. #Nar…",FALSE,0,NA,2019-09-23 00:15:49,FALSE,NA,"1175926706101805057",NA,"<a href=""https://twitter.com/HinduNatl"" rel=""nofollow"">Hindu Nationalist RT app</a>","HinduNatl",1,TRUE,FALSE,NA,NA
"RT @eurostarasia: #India #USA #business #partnership is a realistic approach for both countries #mutualgrowth based on #mutualrespect. #Nar…",FALSE,0,NA,2019-09-23 00:15:42,FALSE,NA,"1175926680399093760",NA,"<a href=""https://twitter.com/HinduNatl"" rel=""nofollow"">Hindu Nationalist RT app</a>","HinduNatl",1,TRUE,FALSE,NA,NA
"Protestor? Hong Kong Police?
#bbcnews 
#ABCNews 
#NBCNews 
#NYTimes 
#realDonaldTrump https://t.co/RXiINH7vqj",FALSE,0,NA,2019-09-23 00:15:22,FALSE,NA,"1175926594335985664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PN14707764",0,FALSE,FALSE,NA,NA
"#India #USA #business #partnership is a realistic approach for both countries #mutualgrowth based on #mutualrespect… https://t.co/0HivrYxnst",FALSE,2,NA,2019-09-23 00:15:02,TRUE,NA,"1175926511993384960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eurostarasia",2,FALSE,FALSE,NA,NA
"The Child Soldiers of Soros &amp; Co. I do not know if this photo is real…
Actually I think this is Soros’ face placed… https://t.co/n8oojt3FU2",FALSE,0,NA,2019-09-23 00:14:48,TRUE,NA,"1175926452212121600",NA,"<a href=""https://github.com/mariotaku/twidere/"" rel=""nofollow"">Twidere for Android #7</a>","Conserve1st",0,FALSE,FALSE,NA,NA
